# Temps	MSD_moyen	Sim_0	Sim_1	Sim_2	Sim_3	Sim_4	Sim_5	Sim_6	Sim_7	Sim_8	Sim_9	Sim_10	Sim_11	Sim_12	Sim_13	Sim_14	Sim_15	Sim_16	Sim_17	Sim_18	Sim_19
2.540000e+02	2.240716e-01	1.003253e-01	2.914250e-01	2.444066e-01	2.925894e-01	2.185456e-02	2.315155e-01	2.306065e-01	2.861652e-02	3.758330e-01	4.446430e-01	2.386816e-01	1.041366e-01	1.118911e-01	3.328291e-01	4.815765e-01	6.472468e-01	3.078151e-02	1.223855e-01	1.184231e-01	3.166411e-02
2.550000e+02	2.260514e-01	1.017023e-01	2.928238e-01	2.455958e-01	2.942688e-01	2.252479e-02	2.332060e-01	2.364980e-01	2.896671e-02	3.826725e-01	4.542261e-01	2.374230e-01	1.039994e-01	1.106843e-01	3.334056e-01	4.849496e-01	6.536046e-01	3.159840e-02	1.217764e-01	1.188695e-01	3.223307e-02
2.560000e+02	2.278339e-01	1.027785e-01	2.938562e-01	2.467264e-01	2.953942e-01	2.305470e-02	2.348133e-01	2.425205e-01	2.929396e-02	3.880064e-01	4.613206e-01	2.369185e-01	1.038191e-01	1.100858e-01	3.354124e-01	4.879028e-01	6.581541e-01	3.226838e-02	1.216737e-01	1.197437e-01	3.293410e-02
2.570000e+02	2.294236e-01	1.035406e-01	2.952149e-01	2.465050e-01	2.962187e-01	2.340796e-02	2.360717e-01	2.477117e-01	2.941043e-02	3.922683e-01	4.664969e-01	2.363647e-01	1.033140e-01	1.103242e-01	3.382738e-01	4.914091e-01	6.625755e-01	3.301016e-02	1.222125e-01	1.205859e-01	3.355637e-02
2.580000e+02	2.309943e-01	1.049496e-01	2.966456e-01	2.449252e-01	2.971347e-01	2.376766e-02	2.369708e-01	2.528736e-01	2.932926e-02	3.959837e-01	4.726851e-01	2.353713e-01	1.023193e-01	1.105203e-01	3.413728e-01	4.958589e-01	6.668798e-01	3.400737e-02	1.234504e-01	1.209414e-01	3.389850e-02
2.590000e+02	2.325691e-01	1.067185e-01	2.981160e-01	2.426821e-01	2.978481e-01	2.401101e-02	2.378744e-01	2.582743e-01	2.914509e-02	3.999116e-01	4.797022e-01	2.346298e-01	1.006267e-01	1.106237e-01	3.447485e-01	5.002677e-01	6.704998e-01	3.501405e-02	1.251157e-01	1.214416e-01	3.413071e-02
2.600000e+02	2.342608e-01	1.080556e-01	3.005400e-01	2.402463e-01	2.990543e-01	2.374221e-02	2.391178e-01	2.650329e-01	2.885319e-02	4.029581e-01	4.877360e-01	2.338074e-01	9.848199e-02	1.111715e-01	3.484188e-01	5.044895e-01	6.730070e-01	3.609432e-02	1.273229e-01	1.229330e-01	3.415256e-02
2.610000e+02	2.361964e-01	1.088319e-01	3.038472e-01	2.374767e-01	3.013487e-01	2.326552e-02	2.404439e-01	2.725035e-01	2.885104e-02	4.055338e-01	4.965079e-01	2.332749e-01	9.693170e-02	1.122810e-01	3.525095e-01	5.076938e-01	6.758763e-01	3.735706e-02	1.296581e-01	1.256995e-01	3.403682e-02
2.620000e+02	2.382236e-01	1.091114e-01	3.066356e-01	2.343746e-01	3.047757e-01	2.309870e-02	2.415087e-01	2.794050e-01	2.911202e-02	4.087396e-01	5.051652e-01	2.336385e-01	9.625200e-02	1.135053e-01	3.563636e-01	5.100309e-01	6.802896e-01	3.852347e-02	1.313110e-01	1.287978e-01	3.383342e-02
2.630000e+02	2.401752e-01	1.095072e-01	3.077073e-01	2.316601e-01	3.086863e-01	2.328901e-02	2.425213e-01	2.855769e-01	2.943201e-02	4.119797e-01	5.146017e-01	2.343788e-01	9.563185e-02	1.137826e-01	3.592038e-01	5.128976e-01	6.844769e-01	3.984814e-02	1.324570e-01	1.323257e-01	3.353999e-02
2.640000e+02	2.421935e-01	1.101381e-01	3.080167e-01	2.291167e-01	3.124079e-01	2.366754e-02	2.431815e-01	2.910451e-01	3.016074e-02	4.147695e-01	5.258080e-01	2.347947e-01	9.522849e-02	1.136688e-01	3.615608e-01	5.163554e-01	6.887099e-01	4.097989e-02	1.337750e-01	1.371230e-01	3.336206e-02
2.650000e+02	2.443717e-01	1.108432e-01	3.091691e-01	2.268833e-01	3.161570e-01	2.398883e-02	2.435646e-01	2.959997e-01	3.108224e-02	4.181009e-01	5.370633e-01	2.354097e-01	9.510299e-02	1.143115e-01	3.638344e-01	5.201068e-01	6.936365e-01	4.200383e-02	1.348402e-01	1.420102e-01	3.332549e-02
2.660000e+02	2.464471e-01	1.106913e-01	3.097714e-01	2.244252e-01	3.193565e-01	2.437033e-02	2.445063e-01	3.013433e-01	3.176176e-02	4.212398e-01	5.475441e-01	2.369284e-01	9.495810e-02	1.151739e-01	3.655686e-01	5.241675e-01	6.984760e-01	4.299916e-02	1.357715e-01	1.465695e-01	3.332017e-02
2.670000e+02	2.484920e-01	1.097053e-01	3.088906e-01	2.211639e-01	3.217335e-01	2.498961e-02	2.464639e-01	3.070804e-01	3.230817e-02	4.237052e-01	5.583422e-01	2.397062e-01	9.470914e-02	1.159037e-01	3.676380e-01	5.289722e-01	7.030934e-01	4.366714e-02	1.369630e-01	1.516038e-01	3.320155e-02
2.680000e+02	2.506754e-01	1.088378e-01	3.084530e-01	2.176373e-01	3.233077e-01	2.561443e-02	2.489425e-01	3.126704e-01	3.276994e-02	4.264138e-01	5.687520e-01	2.427881e-01	9.397726e-02	1.169539e-01	3.701599e-01	5.344592e-01	7.090256e-01	4.440060e-02	1.382845e-01	1.568447e-01	3.321515e-02
2.690000e+02	2.527783e-01	1.082525e-01	3.083242e-01	2.142494e-01	3.245280e-01	2.642540e-02	2.515757e-01	3.189173e-01	3.291453e-02	4.284972e-01	5.772072e-01	2.445425e-01	9.319197e-02	1.183376e-01	3.728806e-01	5.388256e-01	7.172121e-01	4.520360e-02	1.398370e-01	1.612764e-01	3.336691e-02
2.700000e+02	2.548043e-01	1.081271e-01	3.074978e-01	2.113087e-01	3.264852e-01	2.757203e-02	2.544107e-01	3.252331e-01	3.302668e-02	4.294685e-01	5.842258e-01	2.458517e-01	9.275309e-02	1.193920e-01	3.759126e-01	5.425875e-01	7.264320e-01	4.594118e-02	1.413229e-01	1.650384e-01	3.349850e-02
2.710000e+02	2.568520e-01	1.085858e-01	3.072739e-01	2.091433e-01	3.290518e-01	2.867841e-02	2.570086e-01	3.304312e-01	3.332117e-02	4.302835e-01	5.915083e-01	2.469979e-01	9.268745e-02	1.204482e-01	3.795520e-01	5.464686e-01	7.348186e-01	4.664900e-02	1.419283e-01	1.687686e-01	3.343497e-02
2.720000e+02	2.588927e-01	1.094456e-01	3.079219e-01	2.067998e-01	3.326499e-01	2.960572e-02	2.592152e-01	3.349961e-01	3.394706e-02	4.314543e-01	5.983000e-01	2.480535e-01	9.267545e-02	1.217892e-01	3.835936e-01	5.502706e-01	7.422335e-01	4.742994e-02	1.421706e-01	1.722591e-01	3.304299e-02
2.730000e+02	2.609338e-01	1.107060e-01	3.083556e-01	2.044547e-01	3.374212e-01	3.066867e-02	2.607617e-01	3.386896e-01	3.485004e-02	4.330223e-01	6.046008e-01	2.490299e-01	9.306050e-02	1.234933e-01	3.877884e-01	5.534019e-01	7.488118e-01	4.839955e-02	1.426114e-01	1.757558e-01	3.279189e-02
2.740000e+02	2.628242e-01	1.120223e-01	3.081620e-01	2.029369e-01	3.427179e-01	3.182379e-02	2.621419e-01	3.412261e-01	3.543022e-02	4.347190e-01	6.120391e-01	2.497319e-01	9.333023e-02	1.254589e-01	3.914250e-01	5.554718e-01	7.527808e-01	4.931259e-02	1.430051e-01	1.798886e-01	3.286082e-02
2.750000e+02	2.645206e-01	1.133404e-01	3.075687e-01	2.017944e-01	3.475726e-01	3.276339e-02	2.632618e-01	3.449433e-01	3.578173e-02	4.357321e-01	6.207414e-01	2.498046e-01	9.282812e-02	1.273045e-01	3.936209e-01	5.581426e-01	7.545871e-01	4.988856e-02	1.431012e-01	1.845287e-01	3.310661e-02
2.760000e+02	2.662623e-01	1.149550e-01	3.074639e-01	2.009678e-01	3.516355e-01	3.346949e-02	2.635739e-01	3.497208e-01	3.611834e-02	4.368147e-01	6.296896e-01	2.502353e-01	9.180958e-02	1.290716e-01	3.943587e-01	5.622870e-01	7.572686e-01	5.013022e-02	1.431724e-01	1.890732e-01	3.343127e-02
2.770000e+02	2.679404e-01	1.162396e-01	3.080000e-01	2.006919e-01	3.544014e-01	3.401841e-02	2.641839e-01	3.537452e-01	3.615160e-02	4.385355e-01	6.378276e-01	2.509624e-01	9.061886e-02	1.302142e-01	3.939978e-01	5.673502e-01	7.607444e-01	5.036662e-02	1.438790e-01	1.929255e-01	3.395467e-02
2.780000e+02	2.696002e-01	1.171185e-01	3.084756e-01	2.002835e-01	3.549343e-01	3.447940e-02	2.655025e-01	3.575705e-01	3.598634e-02	4.407748e-01	6.457198e-01	2.513928e-01	8.949840e-02	1.312842e-01	3.945986e-01	5.727089e-01	7.652106e-01	5.092815e-02	1.448182e-01	1.962613e-01	3.445686e-02
2.790000e+02	2.713888e-01	1.184694e-01	3.085433e-01	1.994734e-01	3.546443e-01	3.504422e-02	2.666519e-01	3.603398e-01	3.573635e-02	4.434678e-01	6.535598e-01	2.521245e-01	8.861453e-02	1.325063e-01	3.969684e-01	5.783895e-01	7.716611e-01	5.142939e-02	1.461752e-01	1.989732e-01	3.500371e-02
2.800000e+02	2.732384e-01	1.199697e-01	3.090286e-01	1.989997e-01	3.551598e-01	3.576606e-02	2.675582e-01	3.624255e-01	3.521425e-02	4.458988e-01	6.607210e-01	2.526113e-01	8.799291e-02	1.336535e-01	3.992543e-01	5.843748e-01	7.792377e-01	5.205332e-02	1.477493e-01	2.013137e-01	3.578541e-02
2.810000e+02	2.752143e-01	1.216856e-01	3.101796e-01	1.994964e-01	3.563020e-01	3.660443e-02	2.686700e-01	3.658241e-01	3.441221e-02	4.485739e-01	6.660177e-01	2.527191e-01	8.770320e-02	1.349865e-01	4.012302e-01	5.898295e-01	7.876311e-01	5.300061e-02	1.487028e-01	2.040200e-01	3.669751e-02
2.820000e+02	2.773045e-01	1.238551e-01	3.114859e-01	1.996452e-01	3.581978e-01	3.729725e-02	2.697137e-01	3.690018e-01	3.361214e-02	4.519874e-01	6.700136e-01	2.538494e-01	8.758102e-02	1.366317e-01	4.039047e-01	5.951662e-01	7.962507e-01	5.399701e-02	1.490729e-01	2.067734e-01	3.805386e-02
2.830000e+02	2.793280e-01	1.257265e-01	3.127307e-01	1.986495e-01	3.613457e-01	3.741306e-02	2.699854e-01	3.711717e-01	3.284383e-02	4.552153e-01	6.733881e-01	2.573003e-01	8.738543e-02	1.383301e-01	4.065276e-01	6.009978e-01	8.042218e-01	5.483715e-02	1.489075e-01	2.098844e-01	3.969837e-02
2.840000e+02	2.810588e-01	1.270071e-01	3.134012e-01	1.972165e-01	3.654311e-01	3.732929e-02	2.689256e-01	3.722924e-01	3.225959e-02	4.571838e-01	6.768329e-01	2.612518e-01	8.694243e-02	1.395943e-01	4.089377e-01	6.070843e-01	8.103296e-01	5.545132e-02	1.488396e-01	2.139719e-01	4.089399e-02
2.850000e+02	2.825517e-01	1.277424e-01	3.137971e-01	1.951654e-01	3.705196e-01	3.737325e-02	2.674294e-01	3.729063e-01	3.198506e-02	4.581946e-01	6.800977e-01	2.644186e-01	8.663072e-02	1.408337e-01	4.110304e-01	6.125661e-01	8.156578e-01	5.623435e-02	1.490470e-01	2.180053e-01	4.139908e-02
2.860000e+02	2.841038e-01	1.280847e-01	3.145337e-01	1.932219e-01	3.747546e-01	3.737655e-02	2.672769e-01	3.755452e-01	3.184098e-02	4.586555e-01	6.839366e-01	2.664637e-01	8.686876e-02	1.428116e-01	4.135096e-01	6.169610e-01	8.211674e-01	5.719626e-02	1.490002e-01	2.210173e-01	4.185394e-02
2.870000e+02	2.860109e-01	1.282582e-01	3.156303e-01	1.922311e-01	3.787603e-01	3.754825e-02	2.682236e-01	3.798277e-01	3.163191e-02	4.593758e-01	6.900801e-01	2.672406e-01	8.729628e-02	1.447483e-01	4.170316e-01	6.213043e-01	8.276970e-01	5.830728e-02	1.495007e-01	2.232504e-01	4.227491e-02
2.880000e+02	2.881869e-01	1.286043e-01	3.168831e-01	1.915238e-01	3.826934e-01	3.792702e-02	2.691318e-01	3.846419e-01	3.167102e-02	4.607196e-01	6.981805e-01	2.673600e-01	8.752550e-02	1.457150e-01	4.209347e-01	6.265020e-01	8.354778e-01	5.963087e-02	1.512418e-01	2.248970e-01	4.247623e-02
2.890000e+02	2.904067e-01	1.290127e-01	3.179295e-01	1.907727e-01	3.856120e-01	3.815903e-02	2.697288e-01	3.892102e-01	3.214470e-02	4.618924e-01	7.075557e-01	2.677052e-01	8.777603e-02	1.462579e-01	4.249370e-01	6.318964e-01	8.439420e-01	6.100953e-02	1.538104e-01	2.261888e-01	4.259344e-02
2.900000e+02	2.925407e-01	1.294592e-01	3.183497e-01	1.900005e-01	3.880232e-01	3.859236e-02	2.705141e-01	3.927356e-01	3.262231e-02	4.637773e-01	7.177694e-01	2.685299e-01	8.780732e-02	1.465170e-01	4.282225e-01	6.354543e-01	8.542424e-01	6.230031e-02	1.559895e-01	2.270681e-01	4.283922e-02
2.910000e+02	2.944662e-01	1.297565e-01	3.171341e-01	1.894462e-01	3.901716e-01	3.921351e-02	2.714206e-01	3.951767e-01	3.275089e-02	4.664512e-01	7.281673e-01	2.696267e-01	8.733101e-02	1.461672e-01	4.294299e-01	6.378661e-01	8.662185e-01	6.369974e-02	1.578230e-01	2.280818e-01	4.339226e-02
2.920000e+02	2.962115e-01	1.295660e-01	3.150605e-01	1.889902e-01	3.924622e-01	3.971470e-02	2.730087e-01	3.975227e-01	3.277592e-02	4.681694e-01	7.378046e-01	2.718195e-01	8.670962e-02	1.450990e-01	4.291190e-01	6.411180e-01	8.768404e-01	6.506159e-02	1.597903e-01	2.297648e-01	4.383190e-02
2.930000e+02	2.980579e-01	1.293619e-01	3.144505e-01	1.881240e-01	3.944377e-01	4.036708e-02	2.755295e-01	3.994888e-01	3.303380e-02	4.692343e-01	7.480556e-01	2.749814e-01	8.599390e-02	1.444004e-01	4.283518e-01	6.446189e-01	8.858131e-01	6.667726e-02	1.623613e-01	2.316922e-01	4.418563e-02
2.940000e+02	2.999778e-01	1.294448e-01	3.146128e-01	1.866789e-01	3.964865e-01	4.114730e-02	2.781542e-01	4.004931e-01	3.350151e-02	4.707268e-01	7.591763e-01	2.779862e-01	8.504340e-02	1.449705e-01	4.266384e-01	6.483625e-01	8.939535e-01	6.863884e-02	1.653469e-01	2.337979e-01	4.439581e-02
2.950000e+02	3.018162e-01	1.296416e-01	3.141073e-01	1.845981e-01	3.995932e-01	4.172555e-02	2.809839e-01	4.011705e-01	3.401219e-02	4.726337e-01	7.703319e-01	2.807855e-01	8.408454e-02	1.461525e-01	4.247689e-01	6.521279e-01	9.013046e-01	7.047124e-02	1.675626e-01	2.359218e-01	4.434636e-02
2.960000e+02	3.034658e-01	1.299178e-01	3.129553e-01	1.816342e-01	4.029824e-01	4.190231e-02	2.830806e-01	4.012746e-01	3.418085e-02	4.743393e-01	7.818101e-01	2.833432e-01	8.318148e-02	1.478139e-01	4.231173e-01	6.556602e-01	9.087422e-01	7.218964e-02	1.693747e-01	2.376086e-01	4.420698e-02
2.970000e+02	3.050863e-01	1.300812e-01	3.119649e-01	1.789948e-01	4.062419e-01	4.211146e-02	2.845496e-01	4.018908e-01	3.417925e-02	4.752896e-01	7.927028e-01	2.861680e-01	8.197850e-02	1.502188e-01	4.215992e-01	6.596486e-01	9.166591e-01	7.375596e-02	1.712168e-01	2.381300e-01	4.434440e-02
2.980000e+02	3.070113e-01	1.303985e-01	3.117732e-01	1.779094e-01	4.100130e-01	4.242693e-02	2.856811e-01	4.043485e-01	3.444865e-02	4.765623e-01	8.040892e-01	2.891794e-01	8.103019e-02	1.528612e-01	4.203966e-01	6.633793e-01	9.246711e-01	7.539364e-02	1.730070e-01	2.380966e-01	4.456035e-02
2.990000e+02	3.090960e-01	1.313026e-01	3.110424e-01	1.775873e-01	4.127360e-01	4.298547e-02	2.872935e-01	4.069484e-01	3.514175e-02	4.783876e-01	8.160471e-01	2.928653e-01	8.040143e-02	1.553977e-01	4.195638e-01	6.660947e-01	9.327071e-01	7.710737e-02	1.750861e-01	2.386575e-01	4.456637e-02
3.000000e+02	3.109330e-01	1.325245e-01	3.095324e-01	1.772213e-01	4.139472e-01	4.367306e-02	2.890651e-01	4.083120e-01	3.584166e-02	4.796895e-01	8.260839e-01	2.977376e-01	7.926955e-02	1.578318e-01	4.189707e-01	6.688420e-01	9.395705e-01	7.875441e-02	1.774640e-01	2.397924e-01	4.453738e-02
3.010000e+02	3.126095e-01	1.335518e-01	3.084320e-01	1.766433e-01	4.161455e-01	4.379071e-02	2.913710e-01	4.098128e-01	3.613095e-02	4.804616e-01	8.334619e-01	3.029571e-01	7.778645e-02	1.600155e-01	4.189298e-01	6.716115e-01	9.462106e-01	8.006574e-02	1.795004e-01	2.411332e-01	4.417749e-02
3.020000e+02	3.142205e-01	1.345245e-01	3.077883e-01	1.759525e-01	4.190822e-01	4.377448e-02	2.939410e-01	4.117802e-01	3.631647e-02	4.808375e-01	8.394171e-01	3.078485e-01	7.644947e-02	1.617484e-01	4.200111e-01	6.736337e-01	9.527847e-01	8.097195e-02	1.812828e-01	2.426162e-01	4.364806e-02
3.030000e+02	3.156630e-01	1.354888e-01	3.077662e-01	1.757022e-01	4.217215e-01	4.398477e-02	2.960381e-01	4.129328e-01	3.658951e-02	4.813193e-01	8.439386e-01	3.123488e-01	7.570712e-02	1.635192e-01	4.220274e-01	6.750342e-01	9.573577e-01	8.145591e-02	1.836354e-01	2.437350e-01	4.295751e-02
3.040000e+02	3.173012e-01	1.362857e-01	3.087704e-01	1.763500e-01	4.250669e-01	4.405214e-02	2.983245e-01	4.133266e-01	3.691871e-02	4.819433e-01	8.476159e-01	3.173787e-01	7.565024e-02	1.651567e-01	4.245325e-01	6.773497e-01	9.617001e-01	8.210494e-02	1.865339e-01	2.450158e-01	4.194640e-02
3.050000e+02	3.191850e-01	1.367410e-01	3.101755e-01	1.775985e-01	4.282865e-01	4.393852e-02	3.003998e-01	4.150216e-01	3.744021e-02	4.826448e-01	8.519248e-01	3.225557e-01	7.589841e-02	1.662805e-01	4.278386e-01	6.799637e-01	9.668489e-01	8.314465e-02	1.891374e-01	2.470484e-01	4.081339e-02
3.060000e+02	3.210682e-01	1.367855e-01	3.117699e-01	1.797259e-01	4.309340e-01	4.398960e-02	3.019840e-01	4.178314e-01	3.821609e-02	4.843662e-01	8.543822e-01	3.272032e-01	7.625713e-02	1.672626e-01	4.311297e-01	6.825691e-01	9.722443e-01	8.470198e-02	1.910472e-01	2.493226e-01	3.964233e-02
3.070000e+02	3.229578e-01	1.369641e-01	3.133365e-01	1.825470e-01	4.340100e-01	4.425487e-02	3.030799e-01	4.208127e-01	3.862387e-02	4.861209e-01	8.569413e-01	3.306132e-01	7.671608e-02	1.680883e-01	4.335648e-01	6.861783e-01	9.766296e-01	8.687073e-02	1.928993e-01	2.521721e-01	3.873230e-02
3.080000e+02	3.247820e-01	1.376521e-01	3.141963e-01	1.850133e-01	4.387604e-01	4.447007e-02	3.038697e-01	4.241595e-01	3.901805e-02	4.868985e-01	8.610498e-01	3.326699e-01	7.691972e-02	1.688154e-01	4.349594e-01	6.898936e-01	9.785952e-01	8.944016e-02	1.955140e-01	2.555813e-01	3.816421e-02
3.090000e+02	3.264715e-01	1.381621e-01	3.155417e-01	1.862741e-01	4.442547e-01	4.474291e-02	3.038683e-01	4.279922e-01	3.994442e-02	4.856731e-01	8.647856e-01	3.346870e-01	7.674409e-02	1.698378e-01	4.372308e-01	6.918822e-01	9.800259e-01	9.194503e-02	1.986193e-01	2.596314e-01	3.758777e-02
3.100000e+02	3.280387e-01	1.381524e-01	3.167686e-01	1.867751e-01	4.489871e-01	4.514926e-02	3.032639e-01	4.322893e-01	4.083610e-02	4.827590e-01	8.682712e-01	3.367177e-01	7.643363e-02	1.721452e-01	4.406848e-01	6.923656e-01	9.823159e-01	9.412635e-02	2.016234e-01	2.638020e-01	3.730796e-02
3.110000e+02	3.297119e-01	1.377976e-01	3.164546e-01	1.869616e-01	4.532742e-01	4.579011e-02	3.025292e-01	4.364186e-01	4.154910e-02	4.807040e-01	8.724049e-01	3.394080e-01	7.583561e-02	1.755699e-01	4.441402e-01	6.931568e-01	9.866136e-01	9.644707e-02	2.043123e-01	2.676546e-01	3.721566e-02
3.120000e+02	3.313210e-01	1.378123e-01	3.153929e-01	1.862795e-01	4.570648e-01	4.652609e-02	3.010683e-01	4.389327e-01	4.208416e-02	4.799103e-01	8.765215e-01	3.428115e-01	7.491177e-02	1.795890e-01	4.470381e-01	6.945917e-01	9.926500e-01	9.870735e-02	2.065640e-01	2.712324e-01	3.673099e-02
3.130000e+02	3.327395e-01	1.377638e-01	3.145626e-01	1.850273e-01	4.607776e-01	4.689832e-02	2.984387e-01	4.407552e-01	4.266588e-02	4.802800e-01	8.803976e-01	3.461129e-01	7.398634e-02	1.838867e-01	4.495670e-01	6.951410e-01	9.991236e-01	1.010458e-01	2.084874e-01	2.739139e-01	3.595864e-02
3.140000e+02	3.343064e-01	1.373782e-01	3.138337e-01	1.835568e-01	4.653079e-01	4.706429e-02	2.967497e-01	4.425709e-01	4.316091e-02	4.829321e-01	8.842864e-01	3.495023e-01	7.305794e-02	1.880288e-01	4.519941e-01	6.947481e-01	1.005325e+00	1.038907e-01	2.110452e-01	2.765716e-01	3.512263e-02
3.150000e+02	3.359813e-01	1.371221e-01	3.129173e-01	1.822454e-01	4.693195e-01	4.681830e-02	2.963400e-01	4.431572e-01	4.335109e-02	4.880927e-01	8.886987e-01	3.532410e-01	7.215400e-02	1.910961e-01	4.536233e-01	6.932105e-01	1.012722e+00	1.071812e-01	2.143382e-01	2.797242e-01	3.427374e-02
3.160000e+02	3.376152e-01	1.367855e-01	3.125071e-01	1.808206e-01	4.729614e-01	4.628785e-02	2.955040e-01	4.429200e-01	4.356980e-02	4.939706e-01	8.931470e-01	3.562300e-01	7.153245e-02	1.929325e-01	4.542347e-01	6.914275e-01	1.023479e+00	1.105687e-01	2.169444e-01	2.826460e-01	3.383402e-02
3.170000e+02	3.392197e-01	1.368077e-01	3.123791e-01	1.795876e-01	4.770403e-01	4.576713e-02	2.934871e-01	4.432759e-01	4.346851e-02	4.983894e-01	8.981867e-01	3.579162e-01	7.112570e-02	1.953204e-01	4.536588e-01	6.916974e-01	1.033934e+00	1.141976e-01	2.189995e-01	2.854096e-01	3.374520e-02
3.180000e+02	3.408432e-01	1.372133e-01	3.132409e-01	1.786639e-01	4.802845e-01	4.503102e-02	2.908755e-01	4.439984e-01	4.338075e-02	5.009706e-01	9.046322e-01	3.569825e-01	7.092289e-02	1.985447e-01	4.535626e-01	6.941077e-01	1.042779e+00	1.178566e-01	2.218630e-01	2.882299e-01	3.372458e-02
3.190000e+02	3.424639e-01	1.375905e-01	3.150516e-01	1.775193e-01	4.814834e-01	4.424013e-02	2.881778e-01	4.457193e-01	4.389781e-02	5.030057e-01	9.120499e-01	3.536089e-01	7.097705e-02	2.014247e-01	4.553572e-01	6.962417e-01	1.051988e+00	1.214495e-01	2.251123e-01	2.905137e-01	3.387069e-02
3.200000e+02	3.440061e-01	1.381733e-01	3.165305e-01	1.760783e-01	4.828834e-01	4.317330e-02	2.854353e-01	4.484215e-01	4.464709e-02	5.052376e-01	9.181149e-01	3.493471e-01	7.109542e-02	2.043553e-01	4.570786e-01	6.970968e-01	1.062403e+00	1.250877e-01	2.277088e-01	2.931013e-01	3.415260e-02
3.210000e+02	3.457882e-01	1.390787e-01	3.188464e-01	1.747808e-01	4.858154e-01	4.188868e-02	2.833259e-01	4.502740e-01	4.531240e-02	5.086726e-01	9.247145e-01	3.452358e-01	7.087307e-02	2.072793e-01	4.573268e-01	6.985278e-01	1.074308e+00	1.285784e-01	2.297179e-01	2.968924e-01	3.431478e-02
3.220000e+02	3.476902e-01	1.396341e-01	3.212471e-01	1.734532e-01	4.879716e-01	4.056432e-02	2.806418e-01	4.511938e-01	4.560824e-02	5.132635e-01	9.343801e-01	3.432842e-01	7.039895e-02	2.104129e-01	4.572317e-01	7.009003e-01	1.084667e+00	1.320263e-01	2.321561e-01	3.005387e-01	3.422948e-02
3.230000e+02	3.492669e-01	1.393472e-01	3.225090e-01	1.721437e-01	4.901793e-01	3.895743e-02	2.774759e-01	4.519064e-01	4.573103e-02	5.175506e-01	9.423228e-01	3.437237e-01	7.002686e-02	2.142326e-01	4.550007e-01	7.031277e-01	1.093104e+00	1.352102e-01	2.351371e-01	3.035978e-01	3.405419e-02
3.240000e+02	3.508854e-01	1.387930e-01	3.232377e-01	1.712762e-01	4.932301e-01	3.739479e-02	2.752985e-01	4.523836e-01	4.583105e-02	5.210414e-01	9.497455e-01	3.449342e-01	6.933271e-02	2.183166e-01	4.517770e-01	7.040492e-01	1.102534e+00	1.385863e-01	2.382288e-01	3.076424e-01	3.407493e-02
3.250000e+02	3.529090e-01	1.385098e-01	3.240271e-01	1.708152e-01	4.973871e-01	3.609484e-02	2.735719e-01	4.528497e-01	4.573026e-02	5.238114e-01	9.581559e-01	3.470505e-01	6.833425e-02	2.224011e-01	4.504259e-01	7.046346e-01	1.112926e+00	1.426301e-01	2.417628e-01	3.129311e-01	3.413075e-02
3.260000e+02	3.551947e-01	1.387731e-01	3.259627e-01	1.710158e-01	5.019617e-01	3.496102e-02	2.722159e-01	4.533480e-01	4.559440e-02	5.263180e-01	9.651225e-01	3.507031e-01	6.759471e-02	2.257664e-01	4.508126e-01	7.062255e-01	1.121809e+00	1.469680e-01	2.452756e-01	3.189346e-01	3.453175e-02
3.270000e+02	3.573892e-01	1.390669e-01	3.278429e-01	1.713047e-01	5.059792e-01	3.396702e-02	2.714757e-01	4.537881e-01	4.553183e-02	5.291474e-01	9.708673e-01	3.542722e-01	6.704077e-02	2.279811e-01	4.536907e-01	7.066050e-01	1.129043e+00	1.517599e-01	2.486709e-01	3.246751e-01	3.507419e-02
3.280000e+02	3.596285e-01	1.390854e-01	3.288487e-01	1.713569e-01	5.097965e-01	3.335302e-02	2.713884e-01	4.544388e-01	4.558765e-02	5.324628e-01	9.758914e-01	3.580923e-01	6.673153e-02	2.298405e-01	4.585460e-01	7.060092e-01	1.135929e+00	1.574003e-01	2.527039e-01	3.298842e-01	3.522284e-02
3.290000e+02	3.623109e-01	1.390944e-01	3.314827e-01	1.711786e-01	5.136096e-01	3.298403e-02	2.713673e-01	4.556738e-01	4.610356e-02	5.358703e-01	9.820164e-01	3.631356e-01	6.684628e-02	2.315801e-01	4.647949e-01	7.064712e-01	1.142588e+00	1.635728e-01	2.567508e-01	3.361445e-01	3.495255e-02
3.300000e+02	3.652476e-01	1.393435e-01	3.352107e-01	1.707772e-01	5.166469e-01	3.279271e-02	2.707256e-01	4.570610e-01	4.699422e-02	5.388163e-01	9.900379e-01	3.691188e-01	6.736834e-02	2.321758e-01	4.718216e-01	7.089085e-01	1.150357e+00	1.691224e-01	2.608286e-01	3.425972e-01	3.424839e-02
3.310000e+02	3.683376e-01	1.400174e-01	3.390848e-01	1.700172e-01	5.176564e-01	3.282227e-02	2.693553e-01	4.586704e-01	4.795029e-02	5.419798e-01	1.001003e+00	3.766322e-01	6.808924e-02	2.316708e-01	4.779783e-01	7.126069e-01	1.159488e+00	1.740957e-01	2.656139e-01	3.487904e-01	3.323018e-02
